ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
GuaraniParaguay-213_tie-1,,GuaraniParaguay,213_tie,a p ɨ t i,a p ɨ t i,a p ɨ t i,,gregores2018description,,,,
GuaraniParaguay-214_tired-1,,GuaraniParaguay,214_tired,k a n e ʔ õ,k a n e ʔ õ,k a n e ʔ õ,,gregores2018description,,,,
GuaraniParaguay-215_tobacco-1,,GuaraniParaguay,215_tobacco,a t a t ĩ,a t a t ĩ,a t a t ĩ,,gregores2018description,,,,
GuaraniParaguay-216_tomorrow-1,,GuaraniParaguay,216_tomorrow,k o ʔ r õ,k o ʔ r õ,k o ʔ r õ,,gregores2018description,,,,
GuaraniParaguay-217_tongue-1,,GuaraniParaguay,217_tongue,k ũ,k ũ,k ũ,,gregores2018description,,,,
GuaraniParaguay-218_tree-1,,GuaraniParaguay,218_tree,ɨ β ɨ r a,ɨ β ɨ r a,ɨ β ɨ r a,,gregores2018description,,,,
GuaraniParaguay-219_turtle-1,,GuaraniParaguay,219_turtle,k a r u m e,k a r u m e,k a r u m e,,gregores2018description,,,,
GuaraniParaguay-220_two-1,,GuaraniParaguay,220_two,m o k õ j,m o k õ j,m o k õ j,,gregores2018description,,,,
GuaraniParaguay-221_ugly-1,,GuaraniParaguay,221_ugly,β a i,β a i,β a i,,gregores2018description,,,,
GuaraniParaguay-223_untie-1,,GuaraniParaguay,223_untie,j o r a,j o r a,j o r a,,gregores2018description,,,,
GuaraniParaguay-224_urinate-1,,GuaraniParaguay,224_urinate,kʷ a r u,kʷ a r u,kʷ a r u,,gregores2018description,,,,
GuaraniParaguay-226_vomit-1,,GuaraniParaguay,226_vomit,gʷ e ʔ ẽ,gʷ e ʔ ẽ,gʷ e ʔ ẽ,,gregores2018description,,,,
GuaraniParaguay-227_vulture-1,,GuaraniParaguay,227_vulture,ɨ r ɨ v u,ɨ r ɨ v u,ɨ r ɨ v u,,gregores2018description,,,,
GuaraniParaguay-228_walk-1,,GuaraniParaguay,228_walk,gʷ a t a,gʷ a t a,gʷ a t a,,gregores2018description,,,,
GuaraniParaguay-229_want-1,,GuaraniParaguay,229_want,p o t a,p o t a,p o t a,,gregores2018description,,,,
GuaraniParaguay-230_wash-1,,GuaraniParaguay,230_wash,j o h e j,j o h e j,j o h e j,,gregores2018description,,,,
GuaraniParaguay-231_wasp-1,,GuaraniParaguay,231_wasp,k a v a,k a v a,k a v a,,gregores2018description,,,,
GuaraniParaguay-232_water-1,,GuaraniParaguay,232_water,ɨ,ɨ,ɨ,,gregores2018description,,,,
GuaraniParaguay-233_weexcl-1,,GuaraniParaguay,233_weexcl,o r e,o r e,o r e,,gregores2018description,,,,
GuaraniParaguay-234_weincl-1,,GuaraniParaguay,234_weincl,j a n e,j a n e,j a n e,,gregores2018description,,,,
GuaraniParaguay-235_wet-1,,GuaraniParaguay,235_wet,a k ɨ̃,a k ɨ̃,a k ɨ̃,,gregores2018description,,,,
GuaraniParaguay-236_white-1,,GuaraniParaguay,236_white,m o r o t ĩ,m o r o t ĩ,m o r o t ĩ,,gregores2018description,,,,
GuaraniParaguay-237_wife-1,,GuaraniParaguay,237_wife,e mb i r e k o,e mb i r e k o,e mb i r e k o,,gregores2018description,,,,
GuaraniParaguay-238_wind-1,,GuaraniParaguay,238_wind,ɨ β ɨ t u,ɨ β ɨ t u,ɨ β ɨ t u,,gregores2018description,,,,
GuaraniParaguay-239_wing-1,,GuaraniParaguay,239_wing,p e p o,p e p o,p e p o,,gregores2018description,,,,
GuaraniParaguay-240_wing2-1,,GuaraniParaguay,240_wing2,a i h a,a i h a,a i h a,,gregores2018description,,,,
GuaraniParaguay-241_woman-1,,GuaraniParaguay,241_woman,k u ɲ a,k u ɲ a,k u ɲ a,,gregores2018description,,,,
GuaraniParaguay-242_worm-1,,GuaraniParaguay,242_worm,h e β o i ʔ i,h e β o i ʔ i,h e β o i ʔ i,,gregores2018description,,,,
GuaraniParaguay-243_yellow-1,,GuaraniParaguay,243_yellow,s a ɨ j u,s a ɨ j u,s a ɨ j u,,gregores2018description,,,,
GuaraniParaguay-244_yousg-1,,GuaraniParaguay,244_yousg,n e,n e,n e,,gregores2018description,,,,
GuaraniAntigo-1_all-1,,GuaraniAntigo,1_all,o p a,o p a,o p a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-2_arm-1,,GuaraniAntigo,2_arm,j ɨ β a,j ɨ β a,j ɨ β a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-3_arrow-1,,GuaraniAntigo,3_arrow,u ʔ ɨ,u ʔ ɨ,u ʔ ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-4_ash-1,,GuaraniAntigo,4_ash,t a n i m u,t a n i m u,t a n i m u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-5_axe-1,,GuaraniAntigo,5_axe,j ɨ,j ɨ,j ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-6_back-1,,GuaraniAntigo,6_back,a t͡s e j,a t͡s e j,a t͡s e j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-7_badevil-1,,GuaraniAntigo,7_badevil,a i,a i,a i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-8_bamboo-1,,GuaraniAntigo,8_bamboo,t a kʷ a r a,t a kʷ a r a,t a kʷ a r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-9_banana-1,,GuaraniAntigo,9_banana,p a k o β a,p a k o β a,p a k o β a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-10_basket-1,,GuaraniAntigo,10_basket,j a k a,j a k a,j a k a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-11_bat-1,,GuaraniAntigo,11_bat,m o p i,m o p i,m o p i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-12_bewrong-1,,GuaraniAntigo,12_bewrong,a β ɨ,a β ɨ,a β ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-14_beard-1,,GuaraniAntigo,14_beard,e nd i β a,e nd i β a,e nd i β a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-15_belly-1,,GuaraniAntigo,15_belly,ɨ e,ɨ e,ɨ e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-17_big-1,,GuaraniAntigo,17_big,gʷ a s u,gʷ a s u,gʷ a s u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-18_bird-1,,GuaraniAntigo,18_bird,gʷ ɨ r a,gʷ ɨ r a,gʷ ɨ r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-19_bite-1,,GuaraniAntigo,19_bite,s u ʔ u,s u ʔ u,s u ʔ u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-20_black-1,,GuaraniAntigo,20_black,p e h ũ,p e h ũ,p e h ũ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-21_blow-1,,GuaraniAntigo,21_blow,p e j u,p e j u,p e j u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-22_bone-1,,GuaraniAntigo,22_bone,k ã ŋ,k ã ŋ,k ã ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-23_boy-1,,GuaraniAntigo,23_boy,k u n ũ m ĩ,k u n ũ m ĩ,k u n ũ m ĩ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-24_branch-1,,GuaraniAntigo,24_branch,a k a ŋ,a k a ŋ,a k a ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-25_breast-1,,GuaraniAntigo,25_breast,k a m,k a m,k a m,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-26_breathe-1,,GuaraniAntigo,26_breathe,p ɨ t u,p ɨ t u,p ɨ t u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-27_burnintr-1,,GuaraniAntigo,27_burnintr,k a j,k a j,k a j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-28_burntr-1,,GuaraniAntigo,28_burntr,a p ɨ,a p ɨ,a p ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-29_bury-1,,GuaraniAntigo,29_bury,o t ɨ̃,o t ɨ̃,o t ɨ̃,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-30_bush-1,,GuaraniAntigo,30_bush,k a ʔ a,k a ʔ a,k a ʔ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-31_butterfly-1,,GuaraniAntigo,31_butterfly,p ã n ã,p ã n ã,p ã n ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-33_canoe-1,,GuaraniAntigo,33_canoe,ɨ g a,ɨ g a,ɨ g a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-35_cloud-1,,GuaraniAntigo,35_cloud,ɨ β ɨ t ɨ,ɨ β ɨ t ɨ,ɨ β ɨ t ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-37_come-1,,GuaraniAntigo,37_come,j u,j u,j u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-38_comb-1,,GuaraniAntigo,38_comb,k i gʷ a,k i gʷ a,k i gʷ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-39_corn-1,,GuaraniAntigo,39_corn,a β a t i,a β a t i,a β a t i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-40_cotton-1,,GuaraniAntigo,40_cotton,a m a n i j u,a m a n i j u,a m a n i j u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-41_cry-1,,GuaraniAntigo,41_cry,j e t͡s eo,j e t͡s eo,j e t͡s eo,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-42_cut-1,,GuaraniAntigo,42_cut,k ɨ̃ t ĩ,k ɨ̃ t ĩ,k ɨ̃ t ĩ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-43_dance-1,,GuaraniAntigo,43_dance,j e r o kʷ i,j e r o kʷ i,j e r o kʷ i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-44_day-1,,GuaraniAntigo,44_day,a r a,a r a,a r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-46_die-1,,GuaraniAntigo,46_die,m a n õ,m a n õ,m a n õ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-47_dirty-1,,GuaraniAntigo,47_dirty,k ɨ ʔ a,k ɨ ʔ a,k ɨ ʔ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-48_domake-1,,GuaraniAntigo,48_domake,a p o,a p o,a p o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-49_drawpaint-1,,GuaraniAntigo,49_drawpaint,kʷ a t i a,kʷ a t i a,kʷ a t i a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-50_dressup-1,,GuaraniAntigo,50_dressup,m o n d e,m o n d e,m o n d e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-52_drystate-1,,GuaraniAntigo,52_drystate,k a ŋ,k a ŋ,k a ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-53_earthland-1,,GuaraniAntigo,53_earthland,ɨ w ɨ,ɨ w ɨ,ɨ w ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-54_eat-1,,GuaraniAntigo,54_eat,k a r u,k a r u,k a r u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-55_enter-1,,GuaraniAntigo,55_enter,k e,k e,k e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-56_eye-1,,GuaraniAntigo,56_eye,e t͡s a,e t͡s a,e t͡s a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-57_face-1,,GuaraniAntigo,57_face,o β,o β,o β,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-58_far-1,,GuaraniAntigo,58_far,m o mb ɨ r ɨ,m o mb ɨ r ɨ,m o mb ɨ r ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-60_father-1,,GuaraniAntigo,60_father,u β,u β,u β,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-61_fear-1,,GuaraniAntigo,61_fear,k ɨ h ɨ e j,k ɨ h ɨ e j,k ɨ h ɨ e j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-62_finger-1,,GuaraniAntigo,62_finger,m w ã,m w ã,m w ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-63_fire-1,,GuaraniAntigo,63_fire,t a t a,t a t a,t a t a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-64_firefly-1,,GuaraniAntigo,64_firefly,m ũ ã,m ũ ã,m ũ ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-65_firewood-1,,GuaraniAntigo,65_firewood,j e p e ʔ a,j e p e ʔ a,j e p e ʔ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-66_fish-1,,GuaraniAntigo,66_fish,p i r a,p i r a,p i r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-67_flat-1,,GuaraniAntigo,67_flat,p e,p e,p e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-68_flesh-1,,GuaraniAntigo,68_flesh,s o ʔ o,s o ʔ o,s o ʔ o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-69_flour-1,,GuaraniAntigo,69_flour,u ɨ,u ɨ,u ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-70_flower-1,,GuaraniAntigo,70_flower,ɨ β o t ɨ,ɨ β o t ɨ,ɨ β o t ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-71_fly-1,,GuaraniAntigo,71_fly,β e β e,β e β e,β e β e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-72_flyn-1,,GuaraniAntigo,72_flyn,mb e r u,mb e r u,mb e r u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-73_foot-1,,GuaraniAntigo,73_foot,p ɨ,p ɨ,p ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-74_four-1,,GuaraniAntigo,74_four,i r u n ɨ,i r u n ɨ,i r u n ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-75_frog-1,,GuaraniAntigo,75_frog,k u r u r u,k u r u r u,k u r u r u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-76_fruit-1,,GuaraniAntigo,76_fruit,ɨ β a,ɨ β a,ɨ β a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-77_full-1,,GuaraniAntigo,77_full,t ɨ n ɨ h ẽ,t ɨ n ɨ h ẽ,t ɨ n ɨ h ẽ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-78_gather-1,,GuaraniAntigo,78_gather,m o n o ʔ o,m o n o ʔ o,m o n o ʔ o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-79_girl-1,,GuaraniAntigo,79_girl,k ũ ŋ a t a ĩ,k ũ ŋ a t a ĩ,k ũ ŋ a t a ĩ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-80_give-1,,GuaraniAntigo,80_give,m e ʔ ẽ,m e ʔ ẽ,m e ʔ ẽ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-81_go-1,,GuaraniAntigo,81_go,o,o,o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-82_goup-1,,GuaraniAntigo,82_goup,j eu p i,j eu p i,j eu p i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-83_good-1,,GuaraniAntigo,83_good,k a t u,k a t u,k a t u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-84_grandfather-1,,GuaraniAntigo,84_grandfather,a m o j,a m o j,a m o j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-85_grass-1,,GuaraniAntigo,85_grass,k a p i ʔ i,k a p i ʔ i,k a p i ʔ i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-86_green-1,,GuaraniAntigo,86_green,o β ɨ,o β ɨ,o β ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-87_grow-1,,GuaraniAntigo,87_grow,k a kʷ a a,k a kʷ a a,k a kʷ a a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-89_hair-1,,GuaraniAntigo,89_hair,a,a,a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-90_hammock-1,,GuaraniAntigo,90_hammock,kʷ ɨ h a,kʷ ɨ h a,kʷ ɨ h a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-91_happy-1,,GuaraniAntigo,91_happy,o r ɨ β,o r ɨ β,o r ɨ β,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-92_hawk-1,,GuaraniAntigo,92_hawk,t a gʷ a t o,t a gʷ a t o,t a gʷ a t o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-93_heal-1,,GuaraniAntigo,93_heal,mb o gʷ e r a,mb o gʷ e r a,mb o gʷ e r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-94_hearlisten-1,,GuaraniAntigo,94_hearlisten,h e n u,h e n u,h e n u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-95_heart-1,,GuaraniAntigo,95_heart,j e ʔ a ŋ,j e ʔ a ŋ,j e ʔ a ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-96_heavy-1,,GuaraniAntigo,96_heavy,p o h ɨ j,p o h ɨ j,p o h ɨ j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-98_help-1,,GuaraniAntigo,98_help,p ɨ t ɨ β o,p ɨ t ɨ β o,p ɨ t ɨ β o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-99_hen-1,,GuaraniAntigo,99_hen,u r u gʷ a s u,u r u gʷ a s u,u r u gʷ a s u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-100_hide-1,,GuaraniAntigo,100_hide,n o m i,n o m i,n o m i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-101_hit-1,,GuaraniAntigo,101_hit,n u p ã,n u p ã,n u p ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-102_hole-1,,GuaraniAntigo,102_hole,kʷ a,kʷ a,kʷ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-103_hot-1,,GuaraniAntigo,103_hot,a k u,a k u,a k u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-104_house-1,,GuaraniAntigo,104_house,o g,o g,o g,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-105_howlermonkey-1,,GuaraniAntigo,105_howlermonkey,k a r a j á,k a r a j á,k a r a j á,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-106_husband-1,,GuaraniAntigo,106_husband,m e,m e,m e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-107_jacarecaimancrocodile-1,,GuaraniAntigo,107_jacarecaimancrocodile,j a k a r e,j a k a r e,j a k a r e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-109_kill-1,,GuaraniAntigo,109_kill,j u k a,j u k a,j u k a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-110_knee-1,,GuaraniAntigo,110_knee,t e n ɨ p ɨ ʔ ã,t e n ɨ p ɨ ʔ ã,t e n ɨ p ɨ ʔ ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-111_knife-1,,GuaraniAntigo,111_knife,k ɨ s e,k ɨ s e,k ɨ s e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-112_know-1,,GuaraniAntigo,112_know,kʷ a a,kʷ a a,kʷ a a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-113_lake-1,,GuaraniAntigo,113_lake,ɨ u p a,ɨ u p a,ɨ u p a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-114_laugh-1,,GuaraniAntigo,114_laugh,p u k a,p u k a,p u k a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-115_leaf-1,,GuaraniAntigo,115_leaf,o β,o β,o β,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-116_learn-1,,GuaraniAntigo,116_learn,ɲ ẽ mb o ʔ e,ɲ ẽ mb o ʔ e,ɲ ẽ mb o ʔ e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-117_leg-1,,GuaraniAntigo,117_leg,t e t ɨ̃ m ã,t e t ɨ̃ m ã,t e t ɨ̃ m ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-118_liver-1,,GuaraniAntigo,118_liver,p ɨ ʔ a kʷ e,p ɨ ʔ a kʷ e,p ɨ ʔ a kʷ e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-119_long-1,,GuaraniAntigo,119_long,p u k u,p u k u,p u k u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-120_lookat-1,,GuaraniAntigo,120_lookat,m a ʔ ẽ,m a ʔ ẽ,m a ʔ ẽ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-121_looseones-1,,GuaraniAntigo,121_looseones,k a ɲ ɨ̃,k a ɲ ɨ̃,k a ɲ ɨ̃,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-122_louse-1,,GuaraniAntigo,122_louse,k ɨ,k ɨ,k ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-123_man-1,,GuaraniAntigo,123_man,k u i m a e,k u i m a e,k u i m a e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-124_manioc-1,,GuaraniAntigo,124_manioc,m a n i o g,m a n i o g,m a n i o g,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-125_many-1,,GuaraniAntigo,125_many,h e t a,h e t a,h e t a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-126_medicine-1,,GuaraniAntigo,126_medicine,p o h ã ŋ,p o h ã ŋ,p o h ã ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-127_monkey-1,,GuaraniAntigo,127_monkey,k a ʔ i,k a ʔ i,k a ʔ i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-128_moon-1,,GuaraniAntigo,128_moon,j a s ɨ,j a s ɨ,j a s ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-130_mosquito-1,,GuaraniAntigo,130_mosquito,ɲ ã t ĩ ũ,ɲ ã t ĩ ũ,ɲ ã t ĩ ũ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-131_mother-1,,GuaraniAntigo,131_mother,t͡s ɨ,t͡s ɨ,t͡s ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-133_moustache-1,,GuaraniAntigo,133_moustache,a mb o t a,a mb o t a,a mb o t a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-134_nailclaw-1,,GuaraniAntigo,134_nailclaw,p o ã p ẽ,p o ã p ẽ,p o ã p ẽ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-135_name-1,,GuaraniAntigo,135_name,e,e,e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-136_neck-1,,GuaraniAntigo,136_neck,a j u,a j u,a j u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-137_nest-1,,GuaraniAntigo,137_nest,a i t ɨ,a i t ɨ,a i t ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-138_new-1,,GuaraniAntigo,138_new,p ɨ a h u,p ɨ a h u,p ɨ a h u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-139_night-1,,GuaraniAntigo,139_night,p ɨ t ũ,p ɨ t ũ,p ɨ t ũ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-140_nose-1,,GuaraniAntigo,140_nose,t ĩ,t ĩ,t ĩ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-141_one-1,,GuaraniAntigo,141_one,p e t e ĩ,p e t e ĩ,p e t e ĩ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-142_othersome-1,,GuaraniAntigo,142_othersome,a mb u a e,a mb u a e,a mb u a e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-144_painhurt-1,,GuaraniAntigo,144_painhurt,a s ɨ,a s ɨ,a s ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-145_parrot-1,,GuaraniAntigo,145_parrot,a j u r u,a j u r u,a j u r u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-146_path-1,,GuaraniAntigo,146_path,p e,p e,p e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-149_pierce-1,,GuaraniAntigo,149_pierce,k u t u,k u t u,k u t u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-151_play-1,,GuaraniAntigo,151_play,ɲ e mb o s a r a j,ɲ e mb o s a r a j,ɲ e mb o s a r a j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-152_porridge-1,,GuaraniAntigo,152_porridge,m i n g a ʔ u,m i n g a ʔ u,m i n g a ʔ u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
GuaraniAntigo-154_put-1,,GuaraniAntigo,154_put,n o,n o,n o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,
